GOE 417 AIRFOIL
1.0000000 0.0000000
0.9500000 0.0116800
0.9000000 0.0233500
0.8000000 0.0437000
0.7000000 0.0605500
0.6000000 0.0729000
0.5000000 0.0822500
0.4000000 0.0876000
0.3000000 0.0884500
0.2000000 0.0833000
0.1500000 0.0759700
0.1000000 0.0646500
0.0750000 0.0564900
0.0500000 0.0443200
0.0250000 0.0296600
0.0125000 0.0195800
0.0000000 0.0000000
0.0125000 -.0059200
0.0250000 -.0038400
0.0500000 0.0008300
0.0750000 0.0049900
0.1000000 0.0091500
0.1500000 0.0164800
0.2000000 0.0233000
0.3000000 0.0319500
0.4000000 0.0351000
0.5000000 0.0332500
0.6000000 0.0294000
0.7000000 0.0230500
0.8000000 0.0157000
0.9000000 0.0073500
0.9500000 0.0036800
1.0000000 0.0000000
