 HAM-STD HS1-712 AIRFOIL
   1.00000   0.00720
   0.99000   0.01171
   0.98000   0.01570
   0.97000   0.01968
   0.96000   0.02335
   0.95000   0.02689
   0.94000   0.03032
   0.93000   0.03364
   0.92000   0.03686
   0.91000   0.03997
   0.90000   0.04299
   0.88000   0.04856
   0.86000   0.05368
   0.84000   0.05834
   0.82000   0.06262
   0.80000   0.06668
   0.78000   0.07028
   0.76000   0.07477
   0.74000   0.07789
   0.70000   0.08322
   0.68000   0.08605
   0.66000   0.08872
   0.64000   0.09125
   0.60000   0.09587
   0.58000   0.09795
   0.56000   0.09965
   0.54000   0.10154
   0.50000   0.10423
   0.48000   0.10526
   0.46000   0.10600
   0.44000   0.10656
   0.40000   0.10700
   0.38000   0.10687
   0.36000   0.10632
   0.34000   0.10542
   0.30000   0.10418
   0.28000   0.10313
   0.26000   0.10173
   0.24000   0.10000
   0.22000   0.09786
   0.20000   0.09525
   0.18000   0.09211
   0.16000   0.08839
   0.14000   0.08401
   0.12000   0.07886
   0.10000   0.07280
   0.09000   0.06937
   0.08000   0.06562
   0.07000   0.06110
   0.06000   0.05698
   0.05000   0.05192
   0.04000   0.04688
   0.03000   0.03967
   0.02000   0.03186
   0.01000   0.02180
   0.00750   0.01861
   0.00500   0.01490
   0.00300   0.01127
   0.00200   0.00903
   0.00100   0.00600
   0.00050   0.00430
   0.00000   0.00000
   0.00050  -0.00377
   0.00100  -0.00519
   0.00200  -0.00709
   0.00300  -0.00842
   0.00500  -0.01044
   0.00750  -0.01230
   0.01000  -0.01376
   0.02000  -0.01767
   0.03000  -0.02006
   0.04000  -0.02109
   0.05000  -0.02283
   0.06000  -0.02353
   0.07000  -0.02417
   0.08000  -0.02450
   0.09000  -0.02466
   0.10000  -0.02469
   0.12000  -0.02440
   0.14000  -0.02374
   0.16000  -0.02279
   0.18000  -0.02159
   0.20000  -0.02030
   0.22000  -0.01901
   0.24000  -0.01786
   0.26000  -0.01688
   0.28000  -0.01607
   0.30000  -0.01536
   0.34000  -0.01389
   0.36000  -0.01344
   0.38000  -0.01279
   0.40000  -0.01216
   0.44000  -0.01105
   0.46000  -0.01060
   0.48000  -0.01020
   0.50000  -0.00985
   0.54000  -0.00919
   0.56000  -0.00888
   0.58000  -0.00856
   0.60000  -0.00824
   0.64000  -0.00756
   0.66000  -0.00721
   0.68000  -0.00687
   0.70000  -0.00658
   0.74000  -0.00619
   0.76000  -0.00611
   0.78000  -0.00609
   0.80000  -0.00611
   0.82000  -0.00614
   0.84000  -0.00621
   0.86000  -0.00633
   0.88000  -0.00653
   0.90000  -0.00683
   0.91000  -0.00701
   0.92000  -0.00721
   0.93000  -0.00742
   0.94000  -0.00753
   0.95000  -0.00785
   0.96000  -0.00807
   0.97000  -0.00829
   0.98000  -0.00882
   0.99000  -0.00976
   1.00000  -0.01070
